4803.048 ********************************************************
4803.093 ** Session beginning Friday July 12, 2019 10:10:44 AM **
4803.095 ** ExperimentBuilder Project : mb2p12 **
4803.096 ** ExperimentBuilder Version : 2.1.140 **
4803.097 ** ExperimentBuilder Build   : Nov 10 2017 **
4803.100 ********************************************************
4803.103 TRACKER_TIME 0 4548716.554
5350.876 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5364.722 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO
5386.980 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5420.124 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5422.516 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5453.418 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5455.911 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5486.695 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5489.147 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5520.510 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5553.809 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5587.042 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5620.094 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5622.650 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5653.712 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5687.144 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5720.470 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5753.939 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5787.242 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5820.463 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5853.636 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5886.728 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5889.283 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5920.425 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5953.829 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5987.092 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6020.466 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6053.786 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6086.756 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6089.284 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6120.415 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6153.658 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6186.918 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6220.455 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6253.650 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6287.038 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6320.298 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6353.656 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
