dataset_id,subject_id,trial_id,t,aoi,aoi_data_id
9,3,25,8075,target,34229
9,3,25,8100,target,34230
9,3,26,-29950,target,34231
9,3,26,-29925,target,34232
9,3,26,-29900,target,34233
9,3,26,-29875,target,34234
9,3,26,-29850,target,34235
9,3,26,-29600,target,34236
9,3,26,-29575,target,34237
9,3,26,-29550,target,34238
9,3,26,-29525,target,34239
9,3,26,-29500,target,34240
9,3,26,-29475,target,34241
9,3,26,-29450,target,34242
9,3,26,-29425,target,34243
9,3,26,-29400,target,34244
9,3,26,-29375,target,34245
9,3,26,-29350,target,34246
9,3,26,-29325,target,34247
9,3,26,-29300,target,34248
9,3,26,-29275,target,34249
9,3,26,-29250,target,34250
9,3,26,-29225,target,34251
9,3,26,-29200,target,34252
9,3,26,-29175,target,34253
9,3,26,-29150,target,34254
9,3,26,-29125,target,34255
9,3,26,-29100,target,34256
9,3,26,-29075,target,34257
9,3,26,-29050,target,34258
9,3,26,-29025,target,34259
9,3,26,-29000,target,34260
9,3,26,-28975,other,34261
9,3,26,-28950,other,34262
9,3,26,-28925,other,34263
9,3,26,-28900,other,34264
9,3,26,-28875,other,34265
9,3,26,-28850,other,34266
9,3,26,-28825,other,34267
9,3,26,-28800,other,34268
9,3,26,-28775,other,34269
9,3,26,-28750,other,34270
9,3,26,-28725,other,34271
9,3,26,-28700,other,34272
9,3,26,-28675,other,34273
9,3,26,-28650,other,34274
9,3,26,-28625,other,34275
9,3,26,-28600,other,34276
9,3,26,-28575,other,34277
9,3,26,-28550,other,34278
9,3,26,-28525,other,34279
9,3,26,-28500,other,34280
9,3,26,-28475,other,34281
9,3,26,-28450,other,34282
9,3,26,-28425,other,34283
9,3,26,-28400,other,34284
9,3,26,-28375,other,34285
9,3,26,-28350,other,34286
9,3,26,-28325,other,34287
9,3,26,-28300,other,34288
9,3,26,-28275,other,34289
9,3,26,-28250,other,34290
9,3,26,-28225,other,34291
9,3,26,-28200,other,34292
9,3,26,-28175,other,34293
9,3,26,-28150,other,34294
9,3,26,-28125,other,34295
9,3,26,-28100,other,34296
9,3,26,-28075,other,34297
9,3,26,-28050,other,34298
9,3,26,-28025,other,34299
9,3,26,-28000,other,34300
9,3,26,-27975,other,34301
9,3,26,-27950,other,34302
9,3,26,-27925,other,34303
9,3,26,-27900,other,34304
9,3,26,-27875,other,34305
9,3,26,-27850,other,34306
9,3,26,-27825,other,34307
9,3,26,-27800,other,34308
9,3,26,-27775,other,34309
9,3,26,-27750,other,34310
9,3,26,-27725,other,34311
9,3,26,-27700,other,34312
9,3,26,-27675,other,34313
9,3,26,-27650,other,34314
9,3,26,-27625,other,34315
9,3,26,-27600,other,34316
9,3,26,-27575,other,34317
9,3,26,-27550,other,34318
9,3,26,-27525,other,34319
9,3,26,-27500,other,34320
9,3,26,-27475,other,34321
9,3,26,-27450,other,34322
9,3,26,-27425,other,34323
