4207.504 ********************************************************
4207.554 ** Session beginning Wednesday June 12, 2019 03:58:12 AM **
4207.556 ** ExperimentBuilder Project : mb2p_a01 **
4207.556 ** ExperimentBuilder Version : 2.1.140 **
4207.557 ** ExperimentBuilder Build   : Nov 10 2017 **
4207.558 ********************************************************
4207.560 TRACKER_TIME 0 512666.389
5392.626 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5404.668 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO
5427.209 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5460.653 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5493.979 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5526.934 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5529.397 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5560.209 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5562.618 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5593.933 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5627.257 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5660.602 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5693.503 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5695.884 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5727.336 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5760.556 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5794.062 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5827.405 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5860.195 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5862.620 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5893.870 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5927.283 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5960.692 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5994.068 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6026.852 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
6029.333 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
