dataset_id,subject_id,trial_id,t,aoi,aoi_data_id
0,0,0,-19125,other_other,173
0,0,0,-19100,other_other,174
0,0,0,-19075,other_other,175
0,0,0,-19050,other_other,176
0,0,0,-19025,other_other,177
0,0,0,-19000,other_other,178
0,0,0,-18975,other_other,179
0,0,0,-18950,other_other,180
0,0,0,-18925,other_other,181
0,0,0,-18900,other_other,182
0,0,0,-18850,other_other,183
0,0,0,-18750,other_other,184
0,0,0,-18725,other_other,185
0,0,0,-18675,other_other,186
0,0,0,-18600,other_other,187
0,0,0,-18550,other_other,188
0,0,0,-18450,other_other,189
0,0,0,-18425,other_other,190
0,0,0,-18400,other_other,191
0,0,0,-17475,window_window,192
0,0,0,-17450,window_window,193
0,0,0,-17425,other_other,194
0,0,0,-17400,window_window,195
0,0,0,-17375,window_window,196
0,0,0,-17350,window_window,197
0,0,0,-17325,window_window,198
0,0,0,-17300,window_window,199
0,0,0,-17275,window_window,200
0,0,0,-17250,window_window,201
0,0,0,-17225,window_window,202
0,0,0,-17200,window_window,203
0,0,0,-17175,window_window,204
0,0,0,-17100,window_window,205
0,0,0,-17075,window_window,206
0,0,0,-17050,window_window,207
0,0,0,-16700,window_window,208
0,0,0,-16475,other_other,209
0,0,0,-16350,other_other,210
0,0,0,-16325,other_other,211
0,0,0,-16300,other_other,212
0,0,0,-16275,other_other,213
0,0,0,-15150,target_exit,214
0,0,0,-15125,target_exit,215
0,0,0,-15100,target_exit,216
0,0,0,-15075,target_exit,217
0,0,0,-15050,target_exit,218
0,0,0,-15025,target_exit,219
0,0,0,-15000,target_exit,220
0,0,0,-14900,target_exit,221
0,0,0,-14875,target_exit,222
0,0,0,-14800,target_exit,223
0,0,0,-14775,target_exit,224
0,0,0,-14750,target_exit,225
0,0,0,-14725,target_exit,226
0,0,0,-14700,target_exit,227
0,0,0,-14675,target_exit,228
0,0,0,-14650,target_exit,229
0,0,0,-14625,target_exit,230
0,0,0,-14575,target_exit,231
0,0,0,-14550,target_exit,232
0,0,0,-14525,target_exit,233
0,0,0,-14500,target_exit,234
0,0,0,-14450,target_exit,235
0,0,0,-14350,target_exit,236
0,0,0,-14325,target_exit,237
0,0,0,-14300,target_exit,238
0,0,0,-14275,target_exit,239
0,0,0,-14250,target_exit,240
0,0,0,-14225,target_exit,241
0,0,0,-14200,target_exit,242
0,0,0,-14175,target_exit,243
0,0,0,-14150,target_exit,244
0,0,0,-14125,target_exit,245
0,0,0,-14100,target_exit,246
0,0,0,-14075,target_exit,247
0,0,0,-14050,target_exit,248
0,0,0,-14025,target_exit,249
0,0,0,-14000,target_exit,250
0,0,0,-13975,target_exit,251
0,0,0,-13950,target_exit,252
0,0,0,-13925,target_exit,253
0,0,0,-13900,target_exit,254
0,0,0,-13875,target_exit,255
0,0,0,-13850,target_exit,256
0,0,0,-13825,target_exit,257
0,0,0,-13800,target_exit,258
0,0,0,-13775,target_exit,259
0,0,0,-13750,target_exit,260
0,0,0,-13725,target_exit,261
0,0,0,-13700,target_exit,262
0,0,0,-13675,target_exit,263
0,0,0,-13650,target_exit,264
0,0,0,-13625,target_exit,265
0,0,0,-13600,target_exit,266
0,0,0,-13575,target_exit,267
0,0,0,-13550,target_exit,268
0,0,0,-13200,target_exit,269
0,0,0,-13175,target_exit,270
0,0,0,-13150,target_exit,271
0,0,0,-13125,target_exit,272
0,0,0,-13100,target_exit,273
0,0,0,-13075,target_exit,274
0,0,0,-13050,target_exit,275
0,0,0,-13025,target_exit,276
0,0,0,-13000,target_exit,277
0,0,0,-12975,target_exit,278
0,0,0,-12950,target_exit,279
0,0,0,-12925,target_exit,280
0,0,0,-12900,target_exit,281
0,0,0,-12875,target_exit,282
0,0,0,-12850,target_exit,283
0,0,0,-12825,target_exit,284
0,0,0,-12800,target_exit,285
0,0,0,-12775,target_exit,286
0,0,0,-12750,target_exit,287
0,0,0,-12725,target_exit,288
0,0,0,-12700,target_exit,289
0,0,0,-12675,target_exit,290
0,0,0,-12650,target_exit,291
0,0,0,-12625,target_exit,292
0,0,0,-12600,target_exit,293
0,0,0,-12575,target_exit,294
