xy_data_id,subject_id,trial_id,x,y,t,point_of_disambiguation
38279,3,25,1026,351,-16504.318000018597,29960
38280,3,25,1024,351,-16487.694000005722,29960
38281,3,25,1026,354,-16470.947000026703,29960
38282,3,25,1023,340,-16454.32300001383,29960
38283,3,25,1013,352,-16437.703999996185,29960
38284,3,25,1017,337,-16421.07999998331,29960
38285,3,25,1026,351,-16404.458999991417,29960
38286,3,25,1017,348,-16387.711000025272,29960
38287,3,25,1024,353,-16371.090000033379,29960
38288,3,25,1013,352,-16354.465000033379,29960
38289,3,25,1018,349,-16337.84399998188,29960
38290,3,25,1015,348,-16321.09399998188,29960
38291,3,25,1008,345,-16304.47000002861,29960
38292,3,25,1011,348,-16287.847000002861,29960
38293,3,25,1021,363,-16271.223999977112,29960
38294,3,25,1015,354,-16254.476000010967,29960
38295,3,25,1009,354,-16237.852999985218,29960
38296,3,25,1015,354,-16221.231000006199,29960
38297,3,25,1007,346,-16204.60900002718,29960
38298,3,25,1006,351,-16187.85900002718,29960
38299,3,25,1018,359,-16171.23299998045,29960
38300,3,25,1009,356,-16154.611999988556,29960
38301,3,25,1009,354,-16137.990999996662,29960
38302,3,25,1006,325,-16121.243000030518,29960
38303,3,25,1009,321,-16104.618000030518,29960
38304,3,25,1004,322,-16087.99699997902,29960
38305,3,25,1003,330,-16071.374000012875,29960
38306,3,25,1009,331,-16054.62800002098,29960
38307,3,25,1003,324,-16038.00300002098,29960
38308,3,25,1006,327,-16021.382000029087,29960
38309,3,25,1004,321,-16004.757000029087,29960
38310,3,25,998,324,-15988.010999977589,29960
38311,3,25,1010,319,-15971.387000024319,29960
38312,3,25,1004,319,-15954.766000032425,29960
38313,3,25,1003,320,-15938.141000032425,29960
38314,3,25,1002,321,-15921.393999993801,29960
38315,3,25,1004,323,-15904.768000006676,29960
38316,3,25,999,327,-15888.148000001907,29960
38317,3,25,997,322,-15871.523000001907,29960
38318,3,25,1004,329,-15854.902000010014,29960
38319,3,25,1003,332,-15838.153999984264,29960
38320,3,25,998,320,-15821.533999979496,29960
38321,3,25,1001,323,-15804.908999979496,29960
38322,3,25,992,328,-15788.286000013351,29960
38323,3,25,993,328,-15771.537000000477,29960
38324,3,25,992,333,-15754.917999982834,29960
38325,3,25,1002,329,-15738.283999979496,29960
38326,3,25,989,319,-15721.666000008583,29960
38327,3,25,993,330,-15704.922999978065,29960
38328,3,25,996,329,-15688.297999978065,29960
38329,3,25,993,327,-15671.675000011921,29960
38330,3,25,995,329,-15655.054000020027,29960
38331,3,25,995,330,-15638.305999994278,29960
38332,3,25,998,332,-15621.683000028133,29960
38333,3,25,991,334,-15605.06099998951,29960
38334,3,25,989,325,-15588.436999976635,29960
38335,3,25,989,328,-15571.689999997616,29960
38336,3,25,992,325,-15555.067000031471,29960
38337,3,25,986,328,-15538.444000005722,29960
38338,3,25,989,326,-15521.819999992847,29960
38339,3,25,993,326,-15505.073000013828,29960
38340,3,25,988,330,-15488.449000000954,29960
38341,3,25,981,325,-15471.828999996185,29960
38342,3,25,983,325,-15455.203999996185,29960
38343,3,25,987,331,-15438.457000017166,29960
38344,3,25,982,325,-15421.833999991417,29960
38345,3,25,985,328,-15405.212999999523,29960
38346,3,25,977,327,-15388.588999986649,29960
38347,3,25,949,335,-15371.84200000763,29960
38348,3,25,960,334,-15355.21700000763,29960
38349,3,25,953,332,-15338.59500002861,29960
38350,3,25,955,341,-15321.971000015736,29960
38351,3,25,960,335,-15305.223999977112,29960
38352,3,25,958,325,-15288.601999998093,29960
38353,3,25,949,320,-15271.977999985218,29960
38354,3,25,949,329,-15255.355000019073,29960
38355,3,25,953,337,-15238.60900002718,29960
38356,3,25,952,331,-15221.98600000143,29960
38357,3,25,947,329,-15205.362999975681,29960
38358,3,25,941,334,-15188.740000009537,29960
38359,3,25,947,336,-15172.119000017643,29960
38360,3,25,958,345,-15155.370999991894,29960
38361,3,25,950,336,-15138.741999983788,29960
38362,3,25,944,326,-15122.125,29960
38363,3,25,941,327,-15105.5,29960
38364,3,25,948,335,-15088.755999982357,29960
38365,3,25,944,325,-15072.129000008106,29960
38366,3,25,940,328,-15055.508000016212,29960
38367,3,25,940,328,-15038.884000003338,29960
38368,3,25,948,333,-15022.137000024319,29960
38369,3,25,940,328,-15005.513000011444,29960
38370,3,25,939,330,-14988.891000032425,29960
38371,3,25,947,331,-14972.268999993801,29960
38372,3,25,935,329,-14955.522000014782,29960
38373,3,25,938,334,-14938.898999989033,29960
38374,3,25,935,326,-14922.277999997139,29960
38375,3,25,936,331,-14905.653999984264,29960
38376,3,25,935,330,-14888.907000005245,29960
38377,3,25,942,333,-14872.283999979496,29960
38378,3,25,940,333,-14855.662000000477,29960
38379,3,25,937,333,-14839.037000000477,29960
38380,3,25,933,328,-14822.290000021458,29960
38381,3,25,933,337,-14805.665000021458,29960
38382,3,25,930,330,-14789.044000029564,29960
38383,3,25,932,340,-14772.411000013351,29960
38384,3,25,932,340,-14755.675000011921,29960
38385,3,25,943,366,-14739.050999999046,29960
38386,3,25,970,450,-14722.417999982834,29960
38387,3,25,966,436,-14705.805000007153,29960
38388,3,25,970,443,-14689.181999981403,29960
38389,3,25,964,452,-14672.394999980927,29960
38390,3,25,962,456,-14655.813000023365,29960
38391,3,25,962,457,-14639.188000023365,29960
38392,3,25,970,454,-14622.56400001049,29960
38393,3,25,964,457,-14605.818000018597,29960
38394,3,25,962,450,-14589.194999992847,29960
38395,3,25,957,451,-14572.574000000954,29960
38396,3,25,967,462,-14555.952000021935,29960
38397,3,25,966,464,-14539.203999996185,29960
38398,3,25,959,455,-14522.57800000906,29960
38399,3,25,967,464,-14505.958999991417,29960
38400,3,25,959,463,-14489.333999991417,29960
38401,3,25,958,465,-14472.587999999523,29960
38402,3,25,960,451,-14455.962000012398,29960
38403,3,25,962,457,-14439.340000033379,29960
38404,3,25,965,464,-14422.71700000763,29960
38405,3,25,958,455,-14405.97000002861,29960
38406,3,25,957,454,-14389.347000002861,29960
38407,3,25,943,404,-14372.726000010967,29960
38408,3,25,956,337,-14356.101999998093,29960
38409,3,25,947,322,-14339.356000006199,29960
38410,3,25,949,314,-14322.731999993324,29960
38411,3,25,950,316,-14306.10900002718,29960
38412,3,25,949,317,-14289.473999977112,29960
38413,3,25,957,326,-14272.736999988556,29960
38414,3,25,937,313,-14256.114000022411,29960
38415,3,25,944,315,-14239.480000019073,29960
38416,3,25,947,317,-14222.866999983788,29960
38417,3,25,946,314,-14206.12300002575,29960
38418,3,25,948,318,-14189.48600000143,29960
38419,3,25,953,321,-14172.875999987125,29960
38420,3,25,946,313,-14156.25300002098,29960
38421,3,25,945,319,-14139.489000022411,29960
38422,3,25,948,316,-14122.879999995232,29960
38423,3,25,950,315,-14106.260999977589,29960
38424,3,25,959,324,-14089.629000008106,29960
38425,3,25,954,315,-14072.794000029564,29960
38426,3,25,951,316,-14056.264999985695,29960
38427,3,25,946,318,-14039.64200001955,29960
38428,3,25,949,320,-14023.021000027657,29960
38429,3,25,948,315,-14006.397000014782,29960
38430,3,25,943,311,-13989.649999976158,29960
38431,3,25,940,319,-13973.027000010014,29960
38432,3,25,948,319,-13956.403999984264,29960
38433,3,25,950,322,-13939.78100001812,29960
38434,3,25,945,320,-13923.03299999237,29960
38435,3,25,952,318,-13906.408999979496,29960
38436,3,25,947,321,-13889.787999987602,29960
38437,3,25,951,322,-13873.163999974728,29960
38438,3,25,949,318,-13856.416000008583,29960
38439,3,25,940,315,-13839.794000029564,29960
38440,3,25,945,316,-13823.172999978065,29960
38441,3,25,942,315,-13806.541999995708,29960
38442,3,25,946,321,-13789.801999986172,29960
38443,3,25,947,322,-13773.179000020027,29960
38444,3,25,945,321,-13756.555000007153,29960
38445,3,25,943,320,-13739.934000015259,29960
38446,3,25,943,320,-13723.18599998951,29960
38447,3,25,944,322,-13706.56400001049,29960
38448,3,25,947,324,-13689.940999984741,29960
38449,3,25,942,318,-13673.317000031471,29960
38450,3,25,940,315,-13656.569000005722,29960
38451,3,25,946,318,-13639.945999979973,29960
38452,3,25,945,321,-13623.322000026703,29960
38453,3,25,944,321,-13606.697000026703,29960
38454,3,25,940,324,-13589.952000021935,29960
38455,3,25,941,319,-13573.328999996185,29960
38456,3,25,941,323,-13556.70499998331,29960
38457,3,25,947,318,-13540.078999996185,29960
38458,3,25,943,321,-13523.333000004292,29960
38459,3,25,936,327,-13506.712000012398,29960
38460,3,25,945,327,-13490.087999999523,29960
38461,3,25,938,320,-13473.466000020504,29960
38462,3,25,939,317,-13456.716000020504,29960
38463,3,25,941,327,-13440.09500002861,29960
38464,3,25,942,326,-13423.472999989986,29960
38465,3,25,938,324,-13406.848999977112,29960
38466,3,25,946,323,-13390.226999998093,29960
38467,3,25,944,322,-13373.479000031948,29960
38468,3,25,948,325,-13356.856000006199,29960
38469,3,25,946,327,-13340.231000006199,29960
38470,3,25,948,322,-13323.61100000143,29960
38471,3,25,943,326,-13306.86100000143,29960
38472,3,25,943,327,-13290.237999975681,29960
38473,3,25,942,327,-13273.616999983788,29960
38474,3,25,941,325,-13256.995000004768,29960
38475,3,25,946,324,-13240.245999991894,29960
38476,3,25,945,330,-13223.625,29960
38477,3,25,937,329,-13207.000999987125,29960
38478,3,25,939,327,-13190.379000008106,29960
38479,3,25,940,328,-13173.629999995232,29960
38480,3,25,943,333,-13157.009000003338,29960
38481,3,25,944,334,-13140.383000016212,29960
38482,3,25,935,332,-13123.76399999857,29960
38483,3,25,939,337,-13107.01399999857,29960
38484,3,25,938,332,-13090.393999993801,29960
38485,3,25,938,332,-13073.768000006676,29960
38486,3,25,940,332,-13057.148000001907,29960
38487,3,25,937,333,-13040.399999976158,29960
38488,3,25,943,341,-13023.772000014782,29960
38489,3,25,943,338,-13007.151000022888,29960
38490,3,25,958,342,-12990.530000030994,29960
38491,3,25,948,336,-12973.78299999237,29960
38492,3,25,955,338,-12957.157000005245,29960
38493,3,25,960,339,-12940.535000026226,29960
38494,3,25,955,338,-12923.912000000477,29960
38495,3,25,949,336,-12907.292999982834,29960
38496,3,25,956,334,-12890.541999995708,29960
38497,3,25,953,341,-12873.919000029564,29960
38498,3,25,958,337,-12857.29500001669,29960
38499,3,25,958,339,-12840.550000011921,29960
38500,3,25,954,342,-12823.925999999046,29960
38501,3,25,953,344,-12807.301999986172,29960
38502,3,25,948,342,-12790.678000032902,29960
38503,3,25,949,335,-12774.059000015259,29960
38504,3,25,957,346,-12757.309000015259,29960
38505,3,25,943,360,-12740.688000023365,29960
38506,3,25,772,511,-12724.064999997616,29960
38507,3,25,751,676,-12707.440999984741,29960
38508,3,25,731,759,-12690.694000005722,29960
38509,3,25,726,762,-12674.070999979973,29960
38510,3,25,722,757,-12657.444999992847,29960
38511,3,25,719,762,-12640.824999988079,29960
38512,3,25,738,761,-12624.074000000954,29960
38513,3,25,729,763,-12607.45300000906,29960
38514,3,25,715,756,-12590.822000026703,29960
38515,3,25,725,767,-12574.195999979973,29960
38516,3,25,726,764,-12557.459999978542,29960
38517,3,25,714,772,-12540.837000012398,29960
38518,3,25,724,780,-12524.213999986649,29960
38519,3,25,714,773,-12507.591000020504,29960
38520,3,25,715,769,-12490.84399998188,29960
38521,3,25,723,778,-12474.22000002861,29960
38522,3,25,711,773,-12457.597999989986,29960
38523,3,25,721,779,-12440.976000010967,29960
38524,3,25,718,778,-12424.226000010967,29960
38525,3,25,706,764,-12407.602999985218,29960
38526,3,25,669,809,-12390.981999993324,29960
38527,3,25,671,802,-12374.35799998045,29960
38528,3,25,668,810,-12357.612999975681,29960
38529,3,25,675,811,-12340.985000014305,29960
38530,3,25,670,803,-12324.365999996662,29960
38531,3,25,663,802,-12307.740999996662,29960
38532,3,25,673,814,-12291.120999991894,29960
38533,3,25,669,808,-12274.37199997902,29960
38534,3,25,665,808,-12257.75,29960
38535,3,25,665,804,-12241.124000012875,29960
38536,3,25,664,815,-12224.500999987125,29960
38537,3,25,666,815,-12207.754000008106,29960
38538,3,25,669,813,-12191.134000003338,29960
38539,3,25,658,810,-12174.510999977589,29960
38540,3,25,655,811,-12157.88899999857,29960
38541,3,25,659,811,-12141.139999985695,29960
38542,3,25,655,815,-12124.518000006676,29960
38543,3,25,652,808,-12107.893999993801,29960
38544,3,25,656,806,-12091.272000014782,29960
38545,3,25,653,806,-12074.523999989033,29960
38546,3,25,659,807,-12057.901000022888,29960
38547,3,25,659,818,-12041.277999997139,29960
38548,3,25,650,802,-12024.655000030994,29960
38549,3,25,651,809,-12007.907000005245,29960
38550,3,25,652,803,-11991.287000000477,29960
38551,3,25,651,812,-11974.660000026226,29960
38552,3,25,651,812,-11958.037000000477,29960
38553,3,25,645,812,-11941.294000029564,29960
38554,3,25,649,813,-11924.669000029564,29960
38555,3,25,653,819,-11908.047999978065,29960
38556,3,25,656,813,-11891.422999978065,29960
38557,3,25,649,808,-11874.676999986172,29960
38558,3,25,644,811,-11858.053000032902,29960
38559,3,25,642,817,-11841.430999994278,29960
38560,3,25,644,812,-11824.808000028133,29960
38561,3,25,646,810,-11808.061999976635,29960
38562,3,25,645,811,-11791.436999976635,29960
38563,3,25,641,800,-11774.815999984741,29960
38564,3,25,642,818,-11758.192000031471,29960
38565,3,25,651,812,-11741.444999992847,29960
38566,3,25,647,813,-11724.820999979973,29960
38567,3,25,644,810,-11708.200999975204,29960
38568,3,25,645,811,-11691.575999975204,29960
38569,3,25,644,809,-11674.82999998331,29960
38570,3,25,646,818,-11658.20600003004,29960
38571,3,25,641,817,-11641.584999978542,29960
38572,3,25,648,821,-11624.949999988079,29960
38573,3,25,640,808,-11608.340000033379,29960
38574,3,25,643,809,-11591.590000033379,29960
38575,3,25,644,816,-11574.958000004292,29960
38576,3,25,644,813,-11558.34500002861,29960
38577,3,25,637,811,-11541.722000002861,29960
38578,3,25,632,815,-11524.939999997616,29960
38579,3,25,637,807,-11508.355000019073,29960
38580,3,25,640,811,-11491.726999998093,29960
38581,3,25,640,808,-11475.104000031948,29960
38582,3,25,639,804,-11458.356000006199,29960
38583,3,25,646,810,-11441.73600000143,29960
38584,3,25,645,818,-11425.11100000143,29960
38585,3,25,643,813,-11408.490000009537,29960
38586,3,25,636,803,-11391.741999983788,29960
38587,3,25,637,800,-11375.120000004768,29960
38588,3,25,652,783,-11358.49699997902,29960
38589,3,25,654,775,-11341.87300002575,29960
38590,3,25,655,773,-11325.125,29960
38591,3,25,658,771,-11308.504000008106,29960
38592,3,25,651,773,-11291.879999995232,29960
38593,3,25,649,781,-11275.258000016212,29960
38594,3,25,648,776,-11258.512000024319,29960
38595,3,25,646,768,-11241.885999977589,29960
38596,3,25,654,771,-11225.264999985695,29960
38597,3,25,648,770,-11208.641000032425,29960
38598,3,25,652,780,-11191.894999980927,29960
38599,3,25,651,779,-11175.272000014782,29960
38600,3,25,650,771,-11158.648999989033,29960
38601,3,25,651,777,-11142.010999977589,29960
38602,3,25,647,764,-11125.405000030994,29960
38603,3,25,645,771,-11108.653999984264,29960
38604,3,25,649,775,-11092.022000014782,29960
38605,3,25,650,771,-11075.413999974728,29960
38606,3,25,647,776,-11058.791999995708,29960
38607,3,25,647,764,-11042.030000030994,29960
38608,3,25,645,770,-11025.42199999094,29960
38609,3,25,662,749,-11008.79699999094,29960
38628,3,25,878,652,-10692.36100000143,29960
38629,3,25,765,696,-10675.73600000143,29960
38630,3,25,680,747,-10659.111999988556,29960
38631,3,25,675,760,-10642.365000009537,29960
38632,3,25,663,758,-10625.740999996662,29960
38633,3,25,672,753,-10609.120000004768,29960
38634,3,25,666,758,-10592.495999991894,29960
38635,3,25,669,762,-10575.749000012875,29960
38636,3,25,664,765,-10559.12199997902,29960
38637,3,25,670,778,-10542.50300002098,29960
38638,3,25,666,759,-10525.87800002098,29960
38639,3,25,671,761,-10509.127000033855,29960
38640,3,25,662,756,-10492.504000008106,29960
38641,3,25,656,759,-10475.885999977589,29960
38642,3,25,672,764,-10459.26399999857,29960
38643,3,25,667,757,-10442.516000032425,29960
38644,3,25,660,760,-10425.894999980927,29960
38645,3,25,666,763,-10409.271000027657,29960
38646,3,25,655,769,-10392.648999989033,29960
38647,3,25,659,751,-10376.024999976158,29960
38648,3,25,665,762,-10359.277999997139,29960
38649,3,25,655,764,-10342.65600001812,29960
38650,3,25,658,767,-10326.035000026226,29960
38651,3,25,658,765,-10309.412000000477,29960
38652,3,25,662,768,-10292.665000021458,29960
38653,3,25,659,767,-10276.040000021458,29960
38654,3,25,660,771,-10259.417999982834,29960
38655,3,25,655,758,-10242.79500001669,29960
38656,3,25,662,761,-10226.04699999094,29960
38657,3,25,653,757,-10209.425000011921,29960
38658,3,25,655,762,-10192.800999999046,29960
38659,3,25,654,753,-10176.179000020027,29960
38660,3,25,658,755,-10159.431999981403,29960
38661,3,25,656,760,-10142.81099998951,29960
38662,3,25,658,769,-10126.18599998951,29960
38663,3,25,660,769,-10109.56400001049,29960
38664,3,25,653,758,-10092.817000031471,29960
38665,3,25,654,764,-10076.195999979973,29960
38666,3,25,661,755,-10059.569999992847,29960
38667,3,25,658,753,-10042.948000013828,29960
38668,3,25,665,764,-10026.199999988079,29960
38669,3,25,655,760,-10009.578999996185,29960
38670,3,25,662,746,-9992.953999996185,29960
38671,3,25,666,763,-9976.333999991417,29960
38672,3,25,663,756,-9959.586000025272,29960
38673,3,25,661,754,-9942.966000020504,29960
38674,3,25,659,754,-9926.340000033379,29960
38675,3,25,690,726,-9909.716000020504,29960
38676,3,25,677,719,-9893.096000015736,29960
38677,3,25,676,724,-9876.347000002861,29960
38678,3,25,679,725,-9859.723999977112,29960
38679,3,25,674,723,-9843.102999985218,29960
38680,3,25,679,722,-9826.477999985218,29960
38681,3,25,668,723,-9809.731999993324,29960
38682,3,25,669,720,-9793.110000014305,29960
38683,3,25,676,719,-9776.487999975681,29960
38684,3,25,673,726,-9759.865000009537,29960
38685,3,25,674,729,-9743.115000009537,29960
38686,3,25,667,724,-9726.493000030518,29960
38687,3,25,672,727,-9709.869000017643,29960
38688,3,25,676,719,-9693.24699997902,29960
38689,3,25,680,719,-9676.499000012875,29960
38690,3,25,677,718,-9659.877000033855,29960
38691,3,25,674,724,-9643.255999982357,29960
38692,3,25,667,725,-9626.629999995232,29960
38693,3,25,673,720,-9609.884000003338,29960
38694,3,25,681,727,-9593.262000024319,29960
38695,3,25,676,730,-9576.639999985695,29960
38696,3,25,672,721,-9560.01700001955,29960
38697,3,25,673,733,-9543.269999980927,29960
38698,3,25,669,723,-9526.647000014782,29960
38699,3,25,801,576,-9510.023999989033,29960
38700,3,25,891,420,-9493.402000010014,29960
38701,3,25,943,344,-9476.652999997139,29960
38702,3,25,950,330,-9460.028999984264,29960
38703,3,25,946,330,-9443.399999976158,29960
38704,3,25,939,332,-9426.783999979496,29960
38705,3,25,945,335,-9410.038999974728,29960
38706,3,25,940,331,-9393.413999974728,29960
38707,3,25,949,338,-9376.794000029564,29960
38708,3,25,944,340,-9360.17199999094,29960
38709,3,25,938,339,-9343.424000024796,29960
38710,3,25,944,329,-9326.797999978065,29960
38711,3,25,939,321,-9310.178000032902,29960
38712,3,25,936,320,-9293.555000007153,29960
38713,3,25,943,332,-9276.804000020027,29960
38714,3,25,944,336,-9260.184000015259,29960
38715,3,25,939,336,-9243.564999997616,29960
38716,3,25,945,328,-9226.939999997616,29960
38717,3,25,938,334,-9210.319000005722,29960
38718,3,25,934,324,-9193.569999992847,29960
38719,3,25,942,324,-9176.949000000954,29960
38720,3,25,957,306,-9160.324000000954,29960
38721,3,25,954,303,-9143.703999996185,29960
38722,3,25,959,313,-9126.953999996185,29960
38723,3,25,952,311,-9110.332000017166,29960
38724,3,25,952,317,-9093.708999991417,29960
38725,3,25,959,315,-9077.087000012398,29960
38726,3,25,956,311,-9060.338999986649,29960
38727,3,25,961,314,-9043.71899998188,29960
38728,3,25,952,306,-9027.092999994755,29960
38729,3,25,957,321,-9010.472000002861,29960
38730,3,25,953,312,-8993.723999977112,29960
38731,3,25,952,304,-8977.101999998093,29960
38732,3,25,948,311,-8960.479000031948,29960
38733,3,25,960,314,-8943.856999993324,29960
38734,3,25,956,307,-8927.106000006199,29960
38735,3,25,965,317,-8910.486999988556,29960
38736,3,25,955,313,-8893.861999988556,29960
38737,3,25,953,301,-8877.243000030518,29960
38738,3,25,954,316,-8860.458000004292,29960
38739,3,25,951,313,-8843.87199997902,29960
38740,3,25,961,315,-8827.245999991894,29960
38741,3,25,956,314,-8810.624000012875,29960
38742,3,25,962,312,-8793.874000012875,29960
38743,3,25,959,314,-8777.254000008106,29960
38744,3,25,950,317,-8760.633000016212,29960
38745,3,25,963,320,-8744.008000016212,29960
38746,3,25,951,306,-8727.262000024319,29960
38747,3,25,948,316,-8710.637000024319,29960
38748,3,25,965,320,-8694.018000006676,29960
38749,3,25,961,322,-8677.393999993801,29960
38750,3,25,960,317,-8660.772000014782,29960
38751,3,25,954,312,-8644.022000014782,29960
38752,3,25,948,315,-8627.402000010014,29960
38753,3,25,955,320,-8610.777999997139,29960
38754,3,25,951,316,-8594.15600001812,29960
38755,3,25,951,313,-8577.407000005245,29960
38756,3,25,954,318,-8560.785000026226,29960
38757,3,25,955,316,-8544.161000013351,29960
38758,3,25,952,317,-8527.528999984264,29960
38759,3,25,957,325,-8510.792999982834,29960
38760,3,25,956,318,-8494.171000003815,29960
38761,3,25,958,322,-8477.53100001812,29960
38762,3,25,965,321,-8460.925000011921,29960
38763,3,25,957,323,-8444.175999999046,29960
38764,3,25,962,327,-8427.541000008583,29960
38765,3,25,959,326,-8410.925999999046,29960
38766,3,25,956,325,-8394.309000015259,29960
38767,3,25,952,328,-8377.550000011921,29960
38768,3,25,953,314,-8360.93900001049,29960
38769,3,25,954,319,-8344.314999997616,29960
38770,3,25,956,316,-8327.694000005722,29960
38771,3,25,942,313,-8310.944999992847,29960
38772,3,25,953,323,-8294.324000000954,29960
38773,3,25,945,324,-8277.699999988079,29960
38774,3,25,940,307,-8261.074999988079,29960
38775,3,25,938,322,-8244.32800000906,29960
38776,3,25,942,317,-8227.703999996185,29960
38777,3,25,943,316,-8211.08100003004,29960
38778,3,25,949,325,-8194.457000017166,29960
38779,3,25,942,321,-8177.712000012398,29960
38780,3,25,942,328,-8161.087999999523,29960
38781,3,25,945,317,-8144.467000007629,29960
38782,3,25,952,328,-8127.842999994755,29960
38783,3,25,940,317,-8111.096000015736,29960
38784,3,25,935,322,-8094.472999989986,29960
38785,3,25,946,322,-8077.851000010967,29960
38786,3,25,941,323,-8061.226999998093,29960
38787,3,25,949,329,-8044.477999985218,29960
38788,3,25,941,325,-8027.856000006199,29960
38789,3,25,949,320,-8011.231999993324,29960
38790,3,25,944,321,-7994.596000015736,29960
38791,3,25,946,318,-7977.987999975681,29960
38792,3,25,943,324,-7961.2419999837875,29960
38793,3,25,939,321,-7944.602999985218,29960
38794,3,25,942,320,-7927.995000004768,29960
38795,3,25,940,324,-7911.371999979019,29960
38796,3,25,949,324,-7894.614000022411,29960
38797,3,25,940,329,-7878.000999987125,29960
38798,3,25,936,320,-7861.379000008106,29960
38799,3,25,941,317,-7844.753000020981,29960
38800,3,25,936,318,-7828.005999982357,29960
38801,3,25,944,322,-7811.385999977589,29960
38802,3,25,942,322,-7794.7639999985695,29960
38803,3,25,946,325,-7778.14200001955,29960
38804,3,25,942,316,-7761.393999993801,29960
38805,3,25,940,320,-7744.772000014782,29960
38806,3,25,940,328,-7728.147000014782,29960
38807,3,25,939,319,-7711.527000010014,29960
38808,3,25,943,320,-7694.777000010014,29960
38809,3,25,945,326,-7678.157000005245,29960
38810,3,25,941,328,-7661.532999992371,29960
38811,3,25,949,315,-7644.910000026226,29960
38812,3,25,937,320,-7628.162000000477,29960
38813,3,25,940,321,-7611.540000021458,29960
38814,3,25,940,328,-7594.9169999957085,29960
38815,3,25,942,318,-7578.29699999094,29960
38816,3,25,939,317,-7561.54699999094,29960
38817,3,25,946,326,-7544.925000011921,29960
38818,3,25,951,320,-7528.300999999046,29960
38819,3,25,942,316,-7511.675999999046,29960
38820,3,25,935,317,-7495.055999994278,29960
38821,3,25,945,323,-7478.308000028133,29960
38822,3,25,939,311,-7461.678000032902,29960
38823,3,25,941,324,-7445.06400001049,29960
38824,3,25,946,322,-7428.43900001049,29960
38825,3,25,941,325,-7411.693000018597,29960
38826,3,25,944,327,-7395.072000026703,29960
38827,3,25,935,329,-7378.447000026703,29960
38828,3,25,935,323,-7361.822000026703,29960
38829,3,25,947,320,-7345.074999988079,29960
38830,3,25,942,324,-7328.456000030041,29960
38831,3,25,943,326,-7311.831000030041,29960
38832,3,25,942,318,-7295.2080000042915,29960
38833,3,25,937,317,-7278.4580000042915,29960
38834,3,25,940,320,-7261.837999999523,29960
38835,3,25,936,319,-7245.212999999523,29960
38836,3,25,939,314,-7228.59500002861,29960
38837,3,25,938,324,-7211.846000015736,29960
38838,3,25,939,326,-7195.223999977112,29960
38839,3,25,932,319,-7178.601000010967,29960
38840,3,25,932,319,-7161.977999985218,29960
38841,3,25,830,409,-7145.231000006199,29960
38842,3,25,691,578,-7128.60900002718,29960
38843,3,25,642,700,-7111.98400002718,29960
38844,3,25,632,710,-7095.362999975681,29960
38845,3,25,624,721,-7078.612999975681,29960
38846,3,25,629,724,-7061.990999996662,29960
38847,3,25,619,731,-7045.3669999837875,29960
38848,3,25,625,737,-7028.746999979019,29960
38849,3,25,628,746,-7011.996999979019,29960
38850,3,25,623,738,-6995.377000033855,29960
38851,3,25,624,743,-6978.754000008106,29960
38852,3,25,623,745,-6962.130999982357,29960
38853,3,25,618,743,-6945.382000029087,29960
38854,3,25,621,742,-6928.759999990463,29960
38855,3,25,614,740,-6912.139999985695,29960
38856,3,25,616,741,-6895.516000032425,29960
38857,3,25,624,747,-6878.768999993801,29960
38858,3,25,625,753,-6862.1449999809265,29960
38859,3,25,621,740,-6845.523999989033,29960
38860,3,25,615,752,-6828.901000022888,29960
38861,3,25,623,746,-6812.278999984264,29960
38862,3,25,614,750,-6795.514999985695,29960
38863,3,25,607,792,-6778.899999976158,29960
38864,3,25,609,795,-6762.282999992371,29960
38865,3,25,605,787,-6745.663999974728,29960
38866,3,25,608,797,-6728.913999974728,29960
38867,3,25,611,795,-6712.291000008583,29960
38868,3,25,604,800,-6695.666000008583,29960
38869,3,25,614,792,-6679.046000003815,29960
38870,3,25,602,799,-6662.2979999780655,29960
38871,3,25,601,795,-6645.676999986172,29960
38872,3,25,613,799,-6629.053000032902,29960
38873,3,25,605,800,-6612.430999994278,29960
38874,3,25,597,796,-6595.681999981403,29960
38875,3,25,598,798,-6579.061999976635,29960
38876,3,25,603,805,-6562.436999976635,29960
38877,3,25,603,799,-6545.815999984741,29960
38878,3,25,605,798,-6529.065999984741,29960
38879,3,25,606,800,-6512.445999979973,29960
38880,3,25,570,810,-6495.822000026703,29960
38881,3,25,534,828,-6479.2020000219345,29960
38882,3,25,531,835,-6462.453999996185,29960
38883,3,25,522,836,-6445.831000030041,29960
38884,3,25,520,836,-6429.2080000042915,29960
38885,3,25,521,838,-6412.586000025272,29960
38886,3,25,524,832,-6395.837999999523,29960
38887,3,25,516,837,-6379.212999999523,29960
38888,3,25,525,839,-6362.592000007629,29960
38889,3,25,517,836,-6345.96899998188,29960
38890,3,25,526,847,-6329.217000007629,29960
38891,3,25,545,849,-6312.600000023842,29960
38892,3,25,530,853,-6295.976999998093,29960
38893,3,25,531,835,-6279.352999985218,29960
38894,3,25,531,840,-6262.731999993324,29960
38895,3,25,535,847,-6245.98299998045,29960
38896,3,25,534,843,-6229.360000014305,29960
38897,3,25,532,846,-6212.737999975681,29960
38898,3,25,535,841,-6196.115000009537,29960
38899,3,25,531,853,-6179.368000030518,29960
38900,3,25,537,839,-6162.746999979019,29960
38901,3,25,533,856,-6146.121999979019,29960
