"Seq_A_17inch"	1	"re-calibrate"	"star_calibX.xvd"	"star_calibX.wav"
"Seq_A_17inch"	2	"LR_outcome"	"FAM_LR_outcome_1280x960X.xvd"	"FAM_LR_outcome_1280x960X.wav"
"Seq_A_17inch"	3	"LL_outcome"	"FAM_LL_outcome_1280x960X.xvd"	"FAM_LL_outcome_1280x960X.wav"
"Seq_A_17inch"	4	"RR_outcome"	"FAM_RR_outcome_1280x960X.xvd"	"FAM_RR_outcome_1280x960X.wav"
"Seq_A_17inch"	5	"RL_outcome"	"FAM_RL_outcome_1280x960X.xvd"	"FAM_RL_outcome_1280x960X.wav"
"Seq_A_17inch"	6	"LL_no_outcome"	"FAM_LL_no_outcome_1280x960X.xvd"	"FAM_LL_no_outcome_1280x960X.wav"
"Seq_A_17inch"	7	"RL_no_outcome"	"FAM_RL_no_outcome_1280x960X.xvd"	"FAM_RL_no_outcome_1280x960X.wav"
"Seq_A_17inch"	8	"LR_no_outcome"	"FAM_LR_no_outcome_1280x960X.xvd"	"FAM_LR_no_outcome_1280x960X.wav"
