3943.420 ********************************************************
3943.466 ** Session beginning Monday June 03, 2019 03:09:14 AM **
3943.468 ** ExperimentBuilder Project : mb2p02 **
3943.469 ** ExperimentBuilder Version : 2.1.140 **
3943.469 ** ExperimentBuilder Build   : Nov 10 2017 **
3943.470 ********************************************************
3943.472 TRACKER_TIME 0 4562030.179
4483.902 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4501.780 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO
4524.315 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4557.779 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4591.013 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4624.446 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4657.821 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4690.669 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4693.240 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4724.333 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4757.754 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4791.072 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4824.080 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4826.594 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4857.613 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4891.001 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4924.295 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4957.740 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
4991.006 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5024.512 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5057.668 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5091.134 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5124.353 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5157.657 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5190.949 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5224.314 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5257.670 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5290.966 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5324.367 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5357.655 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5390.927 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
5424.435 DISPLAY_INTRO_VIDEO DISPLAY_INTRO_VIDEO (BEGIN) 
